 8.12830516e+08  2.89746292e+00  8.12830516e+08  2.89745903e+00  8.12830516e+08  1.79036047e+02  8.12830516e+08 -9.68439622e-01  8.12830516e+08 -7.92272191e+01  8.12830516e+08  8.91806088e+00  8.12830516e+08 -6.38091696e+01 
 8.31763771e+08  2.89754941e+00  8.31763771e+08  2.89754527e+00  8.31763771e+08  1.78992454e+02  8.31763771e+08 -1.01213714e+00  8.31763771e+08 -7.90271075e+01  8.31763771e+08  8.91814724e+00  8.31763771e+08 -6.36090797e+01 
 8.51138038e+08  2.89762770e+00  8.51138038e+08  2.89762329e+00  8.51138038e+08  1.78948323e+02  8.51138038e+08 -1.05637424e+00  8.51138038e+08 -7.88270056e+01  8.51138038e+08  8.91822540e+00  8.51138038e+08 -6.34089978e+01 
 8.70963590e+08  2.89769794e+00  8.70963590e+08  2.89769327e+00  8.70963590e+08  1.78903633e+02  8.70963590e+08 -1.10117411e+00  8.70963590e+08 -7.86269133e+01  8.70963590e+08  8.91829551e+00  8.70963590e+08 -6.32089237e+01 
 8.91250938e+08  2.89776030e+00  8.91250938e+08  2.89775534e+00  8.91250938e+08  1.78858359e+02  8.91250938e+08 -1.14656029e+00  8.91250938e+08 -7.84268303e+01  8.91250938e+08  8.91835773e+00  8.91250938e+08 -6.30088574e+01 
 9.12010839e+08  2.89781490e+00  9.12010839e+08  2.89780964e+00  9.12010839e+08  1.78812477e+02  9.12010839e+08 -1.19255660e+00  9.12010839e+08 -7.82267564e+01  9.12010839e+08  8.91841217e+00  9.12010839e+08 -6.28087985e+01 
 9.33254301e+08  2.89786185e+00  9.33254301e+08  2.89785628e+00  9.33254301e+08  1.78765964e+02  9.33254301e+08 -1.23918724e+00  9.33254301e+08 -7.80266916e+01  9.33254301e+08  8.91845897e+00  9.33254301e+08 -6.26087471e+01 
 9.54992586e+08  2.89790125e+00  9.54992586e+08  2.89789535e+00  9.54992586e+08  1.78718794e+02  9.54992586e+08 -1.28647671e+00  9.54992586e+08 -7.78266356e+01  9.54992586e+08  8.91849821e+00  9.54992586e+08 -6.24087030e+01 
 9.77237221e+08  2.89793319e+00  9.77237221e+08  2.89792695e+00  9.77237221e+08  1.78670944e+02  9.77237221e+08 -1.33444990e+00  9.77237221e+08 -7.76265883e+01  9.77237221e+08  8.91852997e+00  9.77237221e+08 -6.22086661e+01 
 1.00000000e+09  2.89795773e+00  1.00000000e+09  2.89795113e+00  1.00000000e+09  1.78622387e+02  1.00000000e+09 -1.38313206e+00  1.00000000e+09 -7.74265498e+01  1.00000000e+09  8.91855433e+00  1.00000000e+09 -6.20086363e+01 
 1.02329299e+09  2.89797492e+00  1.02329299e+09  2.89796794e+00  1.02329299e+09  1.78573099e+02  1.02329299e+09 -1.43254882e+00  1.02329299e+09 -7.72265197e+01  1.02329299e+09  8.91857134e+00  1.02329299e+09 -6.18086136e+01 
 1.04712855e+09  2.89798480e+00  1.04712855e+09  2.89797743e+00  1.04712855e+09  1.78523053e+02  1.04712855e+09 -1.48272621e+00  1.04712855e+09 -7.70264982e+01  1.04712855e+09  8.91858102e+00  1.04712855e+09 -6.16085980e+01 
