f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
1.659586910000000159e+01,2.085849999999833670e-03,9.543769999999085485e-02,-6.149935057999999799e+01,-5.571209149999999966e+01
1.698243649999999860e+01,2.182750000000233115e-03,9.759209999998574858e-02,-6.130121953999999818e+01,-5.552217139999999773e+01
1.737800830000000119e+01,2.284119999999667527e-03,9.979290000001128647e-02,-6.110316423999999813e+01,-5.533269390000000243e+01
1.778279410000000027e+01,2.390149999999646724e-03,1.020401000000106251e-01,-6.090518811000000454e+01,-5.514367810000000247e+01
1.819700860000000020e+01,2.501050000000226703e-03,1.043343000000049869e-01,-6.070729482000000132e+01,-5.495514399999999711e+01
1.862087139999999863e+01,2.617050000000009646e-03,1.066755000000227938e-01,-6.050948827999999935e+01,-5.476711250000000319e+01
1.905460719999999952e+01,2.738370000000101001e-03,1.090660000000127638e-01,-6.031177225999999791e+01,-5.457960529999999721e+01
1.949844600000000128e+01,2.865260000000091622e-03,1.115051999999820964e-01,-6.011415131999999772e+01,-5.439264469999999818e+01
1.995262310000000028e+01,2.997939999999976735e-03,1.139944999999897846e-01,-5.991662971999999598e+01,-5.420625439999999884e+01
2.041737940000000151e+01,3.136699999999992272e-03,1.165338000000133434e-01,-5.971921214000000333e+01,-5.402045849999999660e+01
2.089296129999999962e+01,3.281810000000051630e-03,1.191248000000086904e-01,-5.952190353000000300e+01,-5.383528230000000292e+01
2.137962089999999904e+01,3.433539999999846160e-03,1.217675999999983105e-01,-5.932470896000000238e+01,-5.365075209999999828e+01
2.187761619999999851e+01,3.592179999999833839e-03,1.244633000000021639e-01,-5.912763375000000110e+01,-5.346689500000000095e+01
2.238721140000000176e+01,3.758039999999907010e-03,1.272108000000002903e-01,-5.893068360000000183e+01,-5.328373930000000058e+01
2.290867649999999855e+01,3.931439999999897239e-03,1.300128999999969892e-01,-5.873386437999999998e+01,-5.310131410000000329e+01
2.344228820000000013e+01,4.112699999999858136e-03,1.328697000000147455e-01,-5.853718226999999530e+01,-5.291964990000000313e+01
2.398832919999999902e+01,4.302189999999983527e-03,1.357800999999767555e-01,-5.834064371000000193e+01,-5.273877800000000349e+01
2.454708919999999850e+01,4.500240000000044205e-03,1.387462999999797830e-01,-5.814425551000000070e+01,-5.255873079999999931e+01
2.511886429999999848e+01,4.707239999999890401e-03,1.417674999999860574e-01,-5.794802456000000035e+01,-5.237954200000000071e+01
2.570395780000000130e+01,4.923569999999877211e-03,1.448442999999883796e-01,-5.775195839999999947e+01,-5.220124630000000110e+01
2.630267990000000111e+01,5.149630000000016139e-03,1.479780999999888991e-01,-5.755606481999999602e+01,-5.202387949999999961e+01
2.691534800000000160e+01,5.385839999999975092e-03,1.511686999999994896e-01,-5.736035162000000298e+01,-5.184747889999999870e+01
2.754228700000000174e+01,5.632630000000027337e-03,1.544147999999836429e-01,-5.716482750999999496e+01,-5.167208250000000191e+01
2.818382929999999931e+01,5.890449999999880504e-03,1.577179999999884785e-01,-5.696950120999999712e+01,-5.149772990000000306e+01
2.884031500000000037e+01,6.159759999999847579e-03,1.610790000000008604e-01,-5.677438193000000410e+01,-5.132446170000000052e+01
2.951209229999999906e+01,6.441050000000059228e-03,1.644952999999986787e-01,-5.657947926000000649e+01,-5.115231990000000195e+01
3.019951719999999895e+01,6.734819999999919204e-03,1.679689999999993688e-01,-5.638480326999999903e+01,-5.098134759999999943e+01
3.090295430000000110e+01,7.041590000000041982e-03,1.714988999999889074e-01,-5.619036444999999702e+01,-5.081158920000000023e+01
3.162277660000000168e+01,7.361879999999931812e-03,1.750854000000003907e-01,-5.599617374000000325e+01,-5.064309029999999723e+01
3.235936569999999790e+01,7.696249999999960067e-03,1.787267999999926360e-01,-5.580224261000000041e+01,-5.047589769999999731e+01
3.311311210000000216e+01,8.045290000000093755e-03,1.824239999999974771e-01,-5.560858284000000396e+01,-5.031005960000000243e+01
3.388441559999999697e+01,8.409569999999977341e-03,1.861748999999974785e-01,-5.541520693999999736e+01,-5.014562540000000013e+01
3.467368499999999898e+01,8.789699999999900371e-03,1.899798999999973148e-01,-5.522212789000000299e+01,-4.998264569999999907e+01
3.548133889999999724e+01,9.186319999999970065e-03,1.938365000000032978e-01,-5.502935923999999801e+01,-4.982117219999999946e+01
3.630780550000000062e+01,9.600059999999910332e-03,1.977456000000188396e-01,-5.483691496000000143e+01,-4.966125799999999657e+01
3.715352289999999869e+01,1.003159999999980734e-02,2.017041999999946711e-01,-5.464480977000000195e+01,-4.950295729999999850e+01
3.801893960000000305e+01,1.048161999999996929e-02,2.057106999999973596e-01,-5.445305898000000155e+01,-4.934632560000000012e+01
3.890451449999999767e+01,1.095082700000005183e-02,2.097645000000056825e-01,-5.426167856000000000e+01,-4.919141940000000091e+01
3.981071709999999797e+01,1.143993999999992628e-02,2.138636999999903310e-01,-5.407068516000000358e+01,-4.903829629999999895e+01
4.073802779999999757e+01,1.194969799999989757e-02,2.180050000000051114e-01,-5.388009598000000011e+01,-4.888701520000000045e+01
4.168693830000000133e+01,1.248086200000009249e-02,2.221870000000194523e-01,-5.368992914000000383e+01,-4.873763600000000196e+01
4.265795190000000048e+01,1.303420399999999368e-02,2.264061999999853469e-01,-5.350020336000000043e+01,-4.859021940000000228e+01
4.365158319999999748e+01,1.361051800000001588e-02,2.306606999999871732e-01,-5.331093811000000215e+01,-4.844482750000000237e+01
4.466835919999999760e+01,1.421060699999998622e-02,2.349456999999972595e-01,-5.312215377999999788e+01,-4.830152300000000309e+01
4.570881899999999831e+01,1.483529500000002610e-02,2.392594000000087817e-01,-5.293387153000000467e+01,-4.816036960000000278e+01
4.677351409999999987e+01,1.548541500000000237e-02,2.435970999999881315e-01,-5.274611330999999836e+01,-4.802143199999999723e+01
4.786300920000000048e+01,1.616181299999996934e-02,2.479554000000234737e-01,-5.255890207000000203e+01,-4.788477559999999755e+01
4.897788189999999986e+01,1.686534700000003051e-02,2.523284000000103333e-01,-5.237226160000000164e+01,-4.775046650000000170e+01
5.011872340000000037e+01,1.759688199999998037e-02,2.567116000000169151e-01,-5.218621660000000162e+01,-4.761857150000000161e+01
5.128613839999999868e+01,1.835728899999999886e-02,2.611008000000083484e-01,-5.200079297999999994e+01,-4.748915829999999971e+01
5.248074600000000345e+01,1.914744460000000065e-02,2.654896999999891705e-01,-5.181601730999999944e+01,-4.736229490000000197e+01
5.370317959999999857e+01,1.996822610000000345e-02,2.698717000000101507e-01,-5.163191751000000096e+01,-4.723805000000000121e+01
5.495408739999999881e+01,2.082051099999998600e-02,2.742397000000096341e-01,-5.144852245999999951e+01,-4.711649260000000083e+01
5.623413250000000119e+01,2.170517099999999533e-02,2.785885000000121181e-01,-5.126586224999999786e+01,-4.699769229999999709e+01
5.754399370000000147e+01,2.262307200000002183e-02,2.829088999999953558e-01,-5.108396809999999988e+01,-4.688171909999999798e+01
5.888436550000000125e+01,2.357506799999997682e-02,2.871935999999948308e-01,-5.090287224000000066e+01,-4.676864299999999730e+01
6.025595859999999959e+01,2.456199599999997485e-02,2.914331999999717482e-01,-5.072260861000000176e+01,-4.665853469999999703e+01
6.165950019999999654e+01,2.558467499999994565e-02,2.956192999999984750e-01,-5.054321213000000057e+01,-4.655146489999999915e+01
6.309573439999999778e+01,2.664389699999991645e-02,2.997416999999984455e-01,-5.036471905999999876e+01,-4.644750429999999852e+01
6.456542290000000150e+01,2.774042599999992920e-02,3.037903000000028442e-01,-5.018716728999999788e+01,-4.634672419999999704e+01
6.606934479999999610e+01,2.887499000000004479e-02,3.077538999999944735e-01,-5.001059593000000092e+01,-4.624919549999999902e+01
6.760829750000000615e+01,3.004827000000021009e-02,3.116210999999964315e-01,-4.983504577000000069e+01,-4.615498960000000039e+01
6.918309709999999768e+01,3.126088999999998563e-02,3.153795999999999822e-01,-4.966055912000000205e+01,-4.606417780000000306e+01
7.079457840000000601e+01,3.251344999999994378e-02,3.190164999999751672e-01,-4.948718007000000085e+01,-4.597683159999999702e+01
7.244359599999999944e+01,3.380644999999993239e-02,3.225181999999904292e-01,-4.931495415999999921e+01,-4.589302260000000189e+01
7.413102410000000475e+01,3.514034000000010316e-02,3.258706000000017866e-01,-4.914392899999999997e+01,-4.581282250000000289e+01
7.585775750000000528e+01,3.651545999999994407e-02,3.290587000000186890e-01,-4.897415401000000656e+01,-4.573630330000000299e+01
7.762471170000000598e+01,3.793210000000013515e-02,3.320669999999950051e-01,-4.880568039000000624e+01,-4.566353730000000155e+01
7.943282349999999781e+01,3.939041000000020887e-02,3.348786999999902037e-01,-4.863856184000000127e+01,-4.559459720000000260e+01
8.128305159999999319e+01,4.089046999999990106e-02,3.374781999999925119e-01,-4.847285394000000025e+01,-4.552955630000000298e+01
8.317637709999999629e+01,4.243217000000010231e-02,3.398464999999930569e-01,-4.830861447000000197e+01,-4.546848839999999825e+01
8.511380379999999946e+01,4.401534000000006941e-02,3.419660999999791784e-01,-4.814590394000000373e+01,-4.541146859999999919e+01
8.709635900000000674e+01,4.563960000000033546e-02,3.438169000000073083e-01,-4.798478529000000492e+01,-4.535857270000000341e+01
8.912509380000000192e+01,4.730445000000038647e-02,3.453810999999973319e-01,-4.782532419000000345e+01,-4.530987850000000350e+01
9.120108390000000043e+01,4.900920999999991423e-02,3.466367000000047938e-01,-4.766758902000000120e+01,-4.526546510000000012e+01
9.332543010000000550e+01,5.075298000000039167e-02,3.475642999999877247e-01,-4.751165167999999994e+01,-4.522541400000000067e+01
9.549925860000000455e+01,5.253469999999982321e-02,3.481424000000004071e-01,-4.735758672000000047e+01,-4.518980940000000146e+01
9.772372210000000337e+01,5.435303000000013540e-02,3.483494000000177948e-01,-4.720547273999999760e+01,-4.515873839999999717e+01
1.000000000000000000e+02,5.620646000000029119e-02,3.481638000000089050e-01,-4.705539163000000258e+01,-4.513229220000000197e+01
