f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
1.621810100000000077e+01,5.747869999999988266e-03,3.566723000000138200e-01,-5.008883044999999612e+01,-8.434200629999999421e+01
1.659586910000000159e+01,6.015229999999816002e-03,3.648089999999797328e-01,-4.989063289999999995e+01,-8.395036829999999384e+01
1.698243649999999860e+01,6.294940000000082136e-03,3.731233999999972184e-01,-4.969251038000000165e+01,-8.355899349999999970e+01
1.737800830000000119e+01,6.587569999999987047e-03,3.816191000000230815e-01,-4.949446623000000045e+01,-8.316789629999999534e+01
1.778279410000000027e+01,6.893679999999902108e-03,3.902992999999810309e-01,-4.929650408999999911e+01,-8.277709140000000332e+01
1.819700860000000020e+01,7.213919999999873767e-03,3.991674000000102751e-01,-4.909862783999999891e+01,-8.238659389999999405e+01
1.862087139999999863e+01,7.548899999999969523e-03,4.082268999999882908e-01,-4.890084137999999570e+01,-8.199641950000000179e+01
1.905460719999999952e+01,7.899300000000053501e-03,4.174812999999915064e-01,-4.870314902000000501e+01,-8.160658410000000629e+01
1.949844600000000128e+01,8.265799999999989822e-03,4.269333000000017364e-01,-4.850555491000000075e+01,-8.121710389999999791e+01
1.995262310000000028e+01,8.649160000000044590e-03,4.365866999999923337e-01,-4.830806388999999967e+01,-8.082799590000000478e+01
2.041737940000000151e+01,9.050110000000000099e-03,4.464450999999769465e-01,-4.811068067000000070e+01,-8.043927709999999820e+01
2.089296129999999962e+01,9.469439999999940127e-03,4.565113000000167176e-01,-4.791341038999999569e+01,-8.005096519999999316e+01
2.137962089999999904e+01,9.908000000000027896e-03,4.667901999999912732e-01,-4.771625822000000028e+01,-7.966307829999999512e+01
2.187761619999999851e+01,1.036662000000010408e-02,4.772833999999761545e-01,-4.751922980999999879e+01,-7.927563480000000595e+01
2.238721140000000176e+01,1.084620000000002804e-02,4.879952000000002954e-01,-4.732233090000000431e+01,-7.888865359999999782e+01
2.290867649999999855e+01,1.134769000000002137e-02,4.989278999999839925e-01,-4.712556762999999904e+01,-7.850215409999999849e+01
2.344228820000000013e+01,1.187205000000002286e-02,5.100860999999952128e-01,-4.692894633999999598e+01,-7.811615589999999543e+01
2.398832919999999902e+01,1.242027999999995025e-02,5.214721000000110962e-01,-4.673247369999999989e+01,-7.773067930000000558e+01
2.454708919999999850e+01,1.299344000000002275e-02,5.330885999999850355e-01,-4.653615664000000152e+01,-7.734574469999999735e+01
2.511886429999999848e+01,1.359262999999999444e-02,5.449401999999849977e-01,-4.634000260000000537e+01,-7.696137310000000298e+01
2.570395780000000130e+01,1.421898000000010320e-02,5.570287000000178068e-01,-4.614401902999999550e+01,-7.657758579999999426e+01
2.630267990000000111e+01,1.487368000000000023e-02,5.693568000000084339e-01,-4.594821398000000556e+01,-7.619440450000000453e+01
2.691534800000000160e+01,1.555795999999998180e-02,5.819266000000027361e-01,-4.575259589999999577e+01,-7.581185109999999838e+01
2.754228700000000174e+01,1.627310000000004031e-02,5.947428000000059001e-01,-4.555717330000000231e+01,-7.542994790000000194e+01
2.818382929999999931e+01,1.702043000000008632e-02,6.078062999999929161e-01,-4.536195536999999689e+01,-7.504871760000000336e+01
2.884031500000000037e+01,1.780132999999994858e-02,6.211198999999965054e-01,-4.516695159000000359e+01,-7.466818290000000502e+01
2.951209229999999906e+01,1.861723000000004014e-02,6.346849999999903957e-01,-4.497217202000000214e+01,-7.428836680000000570e+01
3.019951719999999895e+01,1.946961999999996529e-02,6.485049000000060460e-01,-4.477762695999999920e+01,-7.390929250000000650e+01
3.090295430000000110e+01,2.036002999999997343e-02,6.625803999999959615e-01,-4.458332716999999690e+01,-7.353098350000000494e+01
3.162277660000000168e+01,2.129006999999982774e-02,6.769125999999801024e-01,-4.438928404000000683e+01,-7.315346309999999619e+01
3.235936569999999790e+01,2.226140000000009778e-02,6.915033999999877778e-01,-4.419550944999999587e+01,-7.277675469999999791e+01
3.311311210000000216e+01,2.327571999999999974e-02,7.063535999999999149e-01,-4.400201545999999553e+01,-7.240088190000000168e+01
3.388441559999999697e+01,2.433481999999997925e-02,7.214631999999880918e-01,-4.380881524999999499e+01,-7.202586800000000267e+01
3.467368499999999898e+01,2.544053000000001674e-02,7.368333000000006905e-01,-4.361592204999999467e+01,-7.165173620000000199e+01
3.548133889999999724e+01,2.659473000000001086e-02,7.524647999999842796e-01,-4.342334984000000020e+01,-7.127850970000000075e+01
3.630780550000000062e+01,2.779938599999998150e-02,7.683549999999854663e-01,-4.323111328999999614e+01,-7.090621120000000133e+01
3.715352289999999869e+01,2.905653399999996722e-02,7.845043000000089251e-01,-4.303922753000000512e+01,-7.053486320000000376e+01
3.801893960000000305e+01,3.036824699999995936e-02,8.009104999999863139e-01,-4.284770841000000274e+01,-7.016448789999999747e+01
3.890451449999999767e+01,3.173667700000004643e-02,8.175734000000147716e-01,-4.265657264000000026e+01,-6.979510679999999923e+01
3.981071709999999797e+01,3.316403500000009164e-02,8.344893000000013217e-01,-4.246583723999999904e+01,-6.942674119999999505e+01
4.073802779999999757e+01,3.465259899999995064e-02,8.516559999999913089e-01,-4.227552014999999841e+01,-6.905941140000000189e+01
4.168693830000000133e+01,3.620470799999997435e-02,8.690698000000054435e-01,-4.208564030000000145e+01,-6.869313730000000362e+01
4.265795190000000048e+01,3.782276500000003594e-02,8.867265000000088548e-01,-4.189621692999999425e+01,-6.832793809999999723e+01
4.365158319999999748e+01,3.950923400000005969e-02,9.046209999999916818e-01,-4.170727038999999792e+01,-6.796383190000000241e+01
4.466835919999999760e+01,4.126664099999999280e-02,9.227477000000021690e-01,-4.151882190000000605e+01,-6.760083620000000337e+01
4.570881899999999831e+01,4.309756800000003052e-02,9.411005999999986216e-01,-4.133089335999999747e+01,-6.723896750000000111e+01
4.677351409999999987e+01,4.500465500000000452e-02,9.596735999999737032e-01,-4.114350762000000117e+01,-6.687824120000000505e+01
4.786300920000000048e+01,4.699059899999999401e-02,9.784568000000035681e-01,-4.095668858999999884e+01,-6.651867180000000701e+01
4.897788189999999986e+01,4.905814399999999798e-02,9.974414000000138003e-01,-4.077046089999999623e+01,-6.616027259999999899e+01
5.011872340000000037e+01,5.121008469999999840e-02,1.016618499999992764e+00,-4.058485057000000040e+01,-6.580305599999999799e+01
5.128613839999999868e+01,5.344925752000000141e-02,1.035977199999990717e+00,-4.039988411000000212e+01,-6.544703309999999874e+01
5.248074600000000345e+01,5.577853889999999371e-02,1.055503899999990836e+00,-4.021558963999999747e+01,-6.509221399999999846e+01
5.370317959999999857e+01,5.820084000000000368e-02,1.075186099999996259e+00,-4.003199607000000526e+01,-6.473860770000000286e+01
5.495408739999999881e+01,6.071909899999999860e-02,1.095009300000015173e+00,-3.984913350999999437e+01,-6.438622220000000596e+01
5.623413250000000119e+01,6.333627200000002677e-02,1.114957099999998036e+00,-3.966703333000000242e+01,-6.403506450000000427e+01
5.754399370000000147e+01,6.605533200000002214e-02,1.135013200000003053e+00,-3.948572806999999329e+01,-6.368514069999999805e+01
5.888436550000000125e+01,6.887925900000002599e-02,1.155158499999998867e+00,-3.930525141999999761e+01,-6.333645620000000065e+01
6.025595859999999959e+01,7.181101999999994767e-02,1.175373400000012225e+00,-3.912563872999999859e+01,-6.298901560000000188e+01
6.165950019999999654e+01,7.485357500000000552e-02,1.195635500000008733e+00,-3.894692643999999859e+01,-6.264282330000000343e+01
6.309573439999999778e+01,7.800985299999996236e-02,1.215921799999989616e+00,-3.876915235999999965e+01,-6.229788330000000229e+01
6.456542290000000150e+01,8.128274000000001998e-02,1.236207400000012058e+00,-3.859235603999999853e+01,-6.195419969999999665e+01
6.606934479999999610e+01,8.467509999999989212e-02,1.256465499999990243e+00,-3.841657828000000308e+01,-6.161177690000000240e+01
6.760829750000000615e+01,8.818964999999989729e-02,1.276667500000002065e+00,-3.824186167999999952e+01,-6.127061989999999980e+01
6.918309709999999768e+01,9.182913999999997579e-02,1.296783199999993030e+00,-3.806825030000000254e+01,-6.093073470000000214e+01
7.079457840000000601e+01,9.559609999999985064e-02,1.316780100000016773e+00,-3.789578990999999775e+01,-6.059212899999999991e+01
7.244359599999999944e+01,9.949301999999993207e-02,1.336623900000006415e+00,-3.772452825999999959e+01,-6.025481210000000232e+01
7.413102410000000475e+01,1.035222100000001699e-01,1.356278099999997266e+00,-3.755451469999999858e+01,-5.991879610000000156e+01
7.585775750000000528e+01,1.076858300000000934e-01,1.375704299999995328e+00,-3.738580063000000564e+01,-5.958409580000000005e+01
7.762471170000000598e+01,1.119858400000000032e-01,1.394861800000001040e+00,-3.721843945999999903e+01,-5.925072999999999723e+01
7.943282349999999781e+01,1.164239799999999825e-01,1.413707299999998668e+00,-3.705248661999999626e+01,-5.891872180000000014e+01
8.128305159999999319e+01,1.210017799999998367e-01,1.432196799999985615e+00,-3.688799987000000158e+01,-5.858809930000000321e+01
8.317637709999999629e+01,1.257204599999997008e-01,1.450282200000003741e+00,-3.672503919000000394e+01,-5.825889680000000226e+01
8.511380379999999946e+01,1.305809600000000792e-01,1.467914900000010903e+00,-3.656366691999999574e+01,-5.793115519999999918e+01
8.709635900000000674e+01,1.355838700000000507e-01,1.485041099999989456e+00,-3.640394799999999975e+01,-5.760492330000000294e+01
8.912509380000000192e+01,1.407293900000001763e-01,1.501609200000018518e+00,-3.624594992000000104e+01,-5.728025840000000102e+01
9.120108390000000043e+01,1.460173600000000960e-01,1.517560899999978119e+00,-3.608974323999999712e+01,-5.695722789999999947e+01
9.332543010000000550e+01,1.514470999999999457e-01,1.532838799999979074e+00,-3.593540111999999453e+01,-5.663590969999999913e+01
9.549925860000000455e+01,1.570174800000003756e-01,1.547382799999979852e+00,-3.578300017000000111e+01,-5.631639390000000134e+01
9.772372210000000337e+01,1.627268000000001713e-01,1.561129300000004605e+00,-3.563261999000000202e+01,-5.599878360000000299e+01
1.000000000000000000e+02,1.685728099999996843e-01,1.574014599999998154e+00,-3.548434376000000157e+01,-5.568319639999999993e+01
