f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
2.630267989999999778e-01,8.332739699999999416e+00,2.353485280000000124e+00,-2.901322589999999835e+01,-3.024543699999999902e+01,-3.809136459999999857e+01
2.691534800000000005e-01,8.334002059999999545e+00,2.354760419999999854e+00,-2.901136560000000131e+01,-3.024460429999999889e+01,-3.808827060000000131e+01
2.754228699999999863e-01,8.335209089999999321e+00,2.355979819999999947e+00,-2.900947389999999970e+01,-3.024376540000000091e+01,-3.808497859999999946e+01
2.818382930000000175e-01,8.336363119999999682e+00,2.357145829999999886e+00,-2.900754710000000003e+01,-3.024291859999999943e+01,-3.808148169999999766e+01
2.884031499999999970e-01,8.337466360000000520e+00,2.358260700000000210e+00,-2.900558120000000173e+01,-3.024206219999999945e+01,-3.807777269999999703e+01
2.951209229999999795e-01,8.338520949999999488e+00,2.359326569999999901e+00,-2.900357220000000069e+01,-3.024119440000000125e+01,-3.807384389999999996e+01
3.019951719999999784e-01,8.339528950000000052e+00,2.360345530000000025e+00,-2.900151609999999991e+01,-3.024031349999999918e+01,-3.806968729999999823e+01
3.090295430000000176e-01,8.340492319999999182e+00,2.361319570000000034e+00,-2.899940859999999887e+01,-3.023941770000000062e+01,-3.806529439999999909e+01
3.162277660000000212e-01,8.341412950000000492e+00,2.362250589999999928e+00,-2.899724540000000061e+01,-3.023850510000000114e+01,-3.806065660000000150e+01
3.235936569999999790e-01,8.342292640000000148e+00,2.363140410000000191e+00,-2.899502209999999991e+01,-3.023757390000000100e+01,-3.805576440000000105e+01
3.311311209999999727e-01,8.343133140000000836e+00,2.363990810000000220e+00,-2.899273420000000101e+01,-3.023662210000000172e+01,-3.805060819999999921e+01
3.388441560000000075e-01,8.343936109999999573e+00,2.364803460000000079e+00,-2.899037699999999873e+01,-3.023564779999999885e+01,-3.804517779999999760e+01
3.467368499999999854e-01,8.344703140000000019e+00,2.365579980000000138e+00,-2.898794570000000093e+01,-3.023464900000000100e+01,-3.803946270000000140e+01
