f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
8.128305160000000029e+00,5.217600000002597938e-04,4.656779999999116626e-02,-6.779763853999999412e+01,-8.880186199999999985e+01
8.317637709999999629e+00,5.462299999998698752e-04,4.764349999999240026e-02,-6.759819934000000785e+01,-8.860252499999999998e+01
8.511380380000000301e+00,5.718500000000403816e-04,4.874370000001704284e-02,-6.739878142999999966e+01,-8.840320900000000393e+01
8.709635900000000319e+00,5.986600000000841248e-04,4.986830000001418739e-02,-6.719938558999999145e+01,-8.820391449999999622e+01
8.912509379999999481e+00,6.267100000001413207e-04,5.101909999999065803e-02,-6.700001249999999686e+01,-8.800464180000000169e+01
9.120108390000000398e+00,6.560800000001698606e-04,5.219580000002110864e-02,-6.680066318000000081e+01,-8.780539090000000613e+01
9.332543010000000194e+00,6.868200000003099603e-04,5.339810000000966284e-02,-6.660133829000000105e+01,-8.760616229999999405e+01
9.549925860000000100e+00,7.189799999998136570e-04,5.462879999998904168e-02,-6.640203859999999736e+01,-8.740695610000000215e+01
9.772372210000000337e+00,7.526399999999711099e-04,5.588679999999612846e-02,-6.620276524999999879e+01,-8.720777250000000436e+01
1.000000000000000000e+01,7.878700000003568960e-04,5.717299999997749183e-02,-6.600351908999999750e+01,-8.700861150000000066e+01
1.023292990000000025e+01,8.247399999996574138e-04,5.848850000000993532e-02,-6.580430103999999858e+01,-8.680947340000000167e+01
1.047128550000000047e+01,8.633199999996676866e-04,5.983270000001539302e-02,-6.560511212000000114e+01,-8.661035800000000506e+01
1.071519310000000047e+01,9.036899999999015165e-04,6.120709999999007778e-02,-6.540595353999999872e+01,-8.641126540000000489e+01
1.096478199999999958e+01,9.459499999997511566e-04,6.261340000000359396e-02,-6.520682630000000302e+01,-8.621219539999999881e+01
1.122018450000000023e+01,9.901699999996793622e-04,6.404980000002069573e-02,-6.500773164999999665e+01,-8.601314809999999511e+01
1.148153620000000075e+01,1.036440000000027339e-03,6.551860000001852313e-02,-6.480867078999999364e+01,-8.581412299999999505e+01
1.174897550000000024e+01,1.084869999999682477e-03,6.702040000001829867e-02,-6.460964505999999119e+01,-8.561511989999999628e+01
1.202264429999999962e+01,1.135539999999934935e-03,6.855529999998566382e-02,-6.441065586999999937e+01,-8.541613839999999414e+01
1.230268769999999989e+01,1.188549999999732876e-03,7.012450000001990702e-02,-6.421170451999999784e+01,-8.521717800000000409e+01
1.258925409999999978e+01,1.244040000000001811e-03,7.172769999999673018e-02,-6.401279268999999772e+01,-8.501823799999999665e+01
1.288249549999999921e+01,1.302089999999811454e-03,7.336680000000228574e-02,-6.381392196000000183e+01,-8.481931779999999321e+01
1.318256739999999994e+01,1.362840000000087315e-03,7.504140000000347754e-02,-6.361509386999999549e+01,-8.462041630000000225e+01
1.348962880000000020e+01,1.426410000000100098e-03,7.675389999999993051e-02,-6.341631029999999924e+01,-8.442153270000000020e+01
1.380384259999999941e+01,1.492920000000008685e-03,7.850229999999669417e-02,-6.321757312999999812e+01,-8.422266559999999913e+01
1.412537539999999936e+01,1.562510000000294497e-03,8.028989999999680549e-02,-6.301888428000000175e+01,-8.402381370000000516e+01
1.445439769999999946e+01,1.635330000000045914e-03,8.211520000000405162e-02,-6.282024585999999999e+01,-8.382497539999999958e+01
1.479108390000000028e+01,1.711520000000188446e-03,8.398080000000618384e-02,-6.262165990000000448e+01,-8.362614870000000167e+01
1.513561250000000058e+01,1.791219999999871249e-03,8.588650000001507578e-02,-6.242312888000000015e+01,-8.342733180000000459e+01
1.548816620000000022e+01,1.874609999999776733e-03,8.783329999999978099e-02,-6.222465511000000049e+01,-8.322852210000000639e+01
