f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
1.621810100000000077e+01,3.533479999999977750e-03,1.877604000000019369e-01,-5.564456977999999765e+01,-5.856884949999999890e+01
1.659586910000000159e+01,3.697599999999967579e-03,1.920197000000030130e-01,-5.544661207000000047e+01,-5.838096819999999809e+01
1.698243649999999860e+01,3.869259999999874466e-03,1.963708000000110587e-01,-5.524873989000000307e+01,-5.819361920000000055e+01
1.737800830000000119e+01,4.048799999999852517e-03,2.008150999999998021e-01,-5.505095728999999949e+01,-5.800682530000000270e+01
1.778279410000000027e+01,4.236599999999812738e-03,2.053543000000104257e-01,-5.485326833000000590e+01,-5.782061019999999729e+01
1.819700860000000020e+01,4.433000000000131280e-03,2.099900999999988471e-01,-5.465567734000000399e+01,-5.763499860000000297e+01
1.862087139999999863e+01,4.638420000000031962e-03,2.147228999999981625e-01,-5.445818888999999530e+01,-5.745001609999999914e+01
1.905460719999999952e+01,4.853219999999991430e-03,2.195547999999973854e-01,-5.426080758000000515e+01,-5.726568939999999941e+01
1.949844600000000128e+01,5.077860000000100626e-03,2.244885000000067521e-01,-5.406353855999999780e+01,-5.708204589999999712e+01
1.995262310000000028e+01,5.312750000000088235e-03,2.295245999999906417e-01,-5.386638697000000064e+01,-5.689911430000000081e+01
2.041737940000000151e+01,5.558369999999923650e-03,2.346643999999855623e-01,-5.366935815000000076e+01,-5.671692430000000229e+01
2.089296129999999962e+01,5.815160000000041407e-03,2.399093999999877269e-01,-5.347245803000000564e+01,-5.653550659999999795e+01
2.137962089999999904e+01,6.083650000000107028e-03,2.452624000000014348e-01,-5.327569241999999861e+01,-5.635489309999999819e+01
2.187761619999999851e+01,6.364339999999968356e-03,2.507228999999995267e-01,-5.307906762999999728e+01,-5.617511669999999668e+01
2.238721140000000176e+01,6.657759999999957046e-03,2.562942000000134612e-01,-5.288259022999999814e+01,-5.599621150000000114e+01
2.290867649999999855e+01,6.964470000000000383e-03,2.619758000000160791e-01,-5.268626701000000168e+01,-5.581821260000000251e+01
2.344228820000000013e+01,7.285039999999964877e-03,2.677704000000176165e-01,-5.249010515000000510e+01,-5.564115660000000219e+01
2.398832919999999902e+01,7.620090000000079300e-03,2.736792999999977383e-01,-5.229411215999999740e+01,-5.546508089999999669e+01
2.454708919999999850e+01,7.970240000000128333e-03,2.797032999999942149e-01,-5.209829592999999903e+01,-5.529002429999999890e+01
2.511886429999999848e+01,8.336129999999997153e-03,2.858430999999939104e-01,-5.190266456999999889e+01,-5.511602669999999904e+01
2.570395780000000130e+01,8.718439999999993972e-03,2.921000999999989745e-01,-5.170722662000000014e+01,-5.494312939999999656e+01
2.630267990000000111e+01,9.117860000000144183e-03,2.984763000000043576e-01,-5.151199099000000103e+01,-5.477137460000000146e+01
2.691534800000000160e+01,9.535139999999886484e-03,3.049700999999913620e-01,-5.131696703000000070e+01,-5.460080580000000339e+01
2.754228700000000174e+01,9.971009999999891349e-03,3.115848000000198681e-01,-5.112216439000000179e+01,-5.443146800000000241e+01
2.818382929999999931e+01,1.042626000000002051e-02,3.183204999999986740e-01,-5.092759343000000172e+01,-5.426340689999999967e+01
2.884031500000000037e+01,1.090170000000001416e-02,3.251770999999905598e-01,-5.073326455000000124e+01,-5.409666980000000081e+01
2.951209229999999906e+01,1.139814999999999579e-02,3.321553000000108113e-01,-5.053918880999999885e+01,-5.393130490000000066e+01
3.019951719999999895e+01,1.191649999999988552e-02,3.392557000000238077e-01,-5.034537779000000057e+01,-5.376736170000000214e+01
3.090295430000000110e+01,1.245762999999988629e-02,3.464781000000130007e-01,-5.015184347000000287e+01,-5.360489069999999856e+01
3.162277660000000168e+01,1.302247000000011923e-02,3.538226000000008753e-01,-4.995859845999999749e+01,-5.344394350000000316e+01
3.235936569999999790e+01,1.361196999999991775e-02,3.612888000000111788e-01,-4.976565567000000101e+01,-5.328457300000000174e+01
3.311311210000000216e+01,1.422711999999992649e-02,3.688756999999895925e-01,-4.957302877000000052e+01,-5.312683270000000135e+01
3.388441559999999697e+01,1.486893999999994165e-02,3.765842999999904350e-01,-4.938073188999999985e+01,-5.297077720000000056e+01
3.467368499999999898e+01,1.553846999999985989e-02,3.844133000000056199e-01,-4.918877983999999515e+01,-5.281646229999999775e+01
3.548133889999999724e+01,1.623679600000005330e-02,3.923601000000189742e-01,-4.899718795999999799e+01,-5.266394429999999716e+01
3.630780550000000062e+01,1.696501800000005389e-02,4.004256999999995514e-01,-4.880597204000000033e+01,-5.251328019999999697e+01
3.715352289999999869e+01,1.772428199999998011e-02,4.086068999999952212e-01,-4.861514900000000239e+01,-5.236452799999999996e+01
3.801893960000000305e+01,1.851575499999991159e-02,4.169016999999826112e-01,-4.842473595999999958e+01,-5.221774620000000056e+01
3.890451449999999767e+01,1.934063699999999386e-02,4.253079000000070664e-01,-4.823475077999999883e+01,-5.207299369999999783e+01
3.981071709999999797e+01,2.020015900000005082e-02,4.338244999999858464e-01,-4.804521237999999528e+01,-5.193032989999999671e+01
4.073802779999999757e+01,2.109557399999995031e-02,4.424462000000062289e-01,-4.785614007999999586e+01,-5.178981439999999736e+01
4.168693830000000133e+01,2.202817000000001357e-02,4.511717999999973472e-01,-4.766755404000000595e+01,-5.165150729999999868e+01
4.265795190000000048e+01,2.299925600000002346e-02,4.599967999999989843e-01,-4.747947526000000096e+01,-5.151546830000000199e+01
4.365158319999999748e+01,2.401016699999997117e-02,4.689167999999881431e-01,-4.729192543999999998e+01,-5.138175729999999675e+01
4.466835919999999760e+01,2.506225900000003115e-02,4.779270000000224172e-01,-4.710492719999999878e+01,-5.125043409999999966e+01
4.570881899999999831e+01,2.615691200000003214e-02,4.870230999999876076e-01,-4.691850391999999914e+01,-5.112155789999999911e+01
4.677351409999999987e+01,2.729552399999998769e-02,4.961994000000231608e-01,-4.673267994999999786e+01,-5.099518750000000011e+01
4.786300920000000048e+01,2.847950700000001500e-02,5.054498000000080538e-01,-4.654748036000000155e+01,-5.087138099999999952e+01
4.897788189999999986e+01,2.971028829999999843e-02,5.147672999999883814e-01,-4.636293140999999451e+01,-5.075019569999999902e+01
5.011872340000000037e+01,3.098930379999999957e-02,5.241445999999996275e-01,-4.617906005999999763e+01,-5.063168780000000169e+01
5.128613839999999868e+01,3.231799600000001549e-02,5.335752000000013595e-01,-4.599589425000000631e+01,-5.051591229999999655e+01
5.248074600000000345e+01,3.369781200000002142e-02,5.430488000000082138e-01,-4.581346306999999740e+01,-5.040292290000000008e+01
5.370317959999999857e+01,3.513019299999997624e-02,5.525580999999988308e-01,-4.563179648999999927e+01,-5.029277170000000297e+01
5.495408739999999881e+01,3.661657600000001178e-02,5.620930000000043947e-01,-4.545092543999999890e+01,-5.018550890000000209e+01
5.623413250000000119e+01,3.815838500000001687e-02,5.716414000000042961e-01,-4.527088212000000311e+01,-5.008118300000000289e+01
5.754399370000000147e+01,3.975702599999997311e-02,5.811946999999975105e-01,-4.509169948999999633e+01,-4.997984009999999699e+01
5.888436550000000125e+01,4.141388300000004019e-02,5.907392000000015742e-01,-4.491341183000000115e+01,-4.988152399999999886e+01
6.025595859999999959e+01,4.313030499999992440e-02,6.002629000000183623e-01,-4.473605449000000078e+01,-4.978627620000000320e+01
6.165950019999999654e+01,4.490760599999998881e-02,6.097522999999966942e-01,-4.455966399000000422e+01,-4.969413519999999806e+01
6.309573439999999778e+01,4.674705999999995143e-02,6.191931999999837899e-01,-4.438427783000000204e+01,-4.960513670000000275e+01
6.456542290000000150e+01,4.864986000000004474e-02,6.285704000000009728e-01,-4.420993467000000265e+01,-4.951931340000000148e+01
6.606934479999999610e+01,5.061716999999998912e-02,6.378680999999915002e-01,-4.403667472000000060e+01,-4.943669479999999794e+01
6.760829750000000615e+01,5.265006999999988224e-02,6.470696000000089043e-01,-4.386453894000000275e+01,-4.935730680000000348e+01
6.918309709999999768e+01,5.474954999999992467e-02,6.561572999999896183e-01,-4.369356972000000638e+01,-4.928117230000000148e+01
7.079457840000000601e+01,5.691650999999997573e-02,6.651128999999968983e-01,-4.352381065999999521e+01,-4.920831009999999850e+01
7.244359599999999944e+01,5.915174999999983640e-02,6.739170000000171967e-01,-4.335530665000000283e+01,-4.913873569999999802e+01
7.413102410000000475e+01,6.145593999999965362e-02,6.825498000000038701e-01,-4.318810368000000466e+01,-4.907246070000000060e+01
7.585775750000000528e+01,6.382964000000024285e-02,6.909891999999899781e-01,-4.302224922999999990e+01,-4.900949320000000142e+01
7.762471170000000598e+01,6.627325000000006128e-02,6.992157999999903950e-01,-4.285779191999999682e+01,-4.894983739999999983e+01
7.943282349999999781e+01,6.878704000000013252e-02,7.072042000000067219e-01,-4.269478182000000288e+01,-4.889349390000000284e+01
8.128305159999999319e+01,7.137108999999997039e-02,7.149335999999948399e-01,-4.253327019999999692e+01,-4.884045979999999787e+01
8.317637709999999629e+01,7.402531000000012185e-02,7.223791999999775726e-01,-4.237330967999999842e+01,-4.879072889999999774e+01
8.511380379999999946e+01,7.674939999999974560e-02,7.295158000000014908e-01,-4.221495434999999929e+01,-4.874429169999999800e+01
8.709635900000000674e+01,7.954287000000004326e-02,7.363186999999982163e-01,-4.205825961000000035e+01,-4.870113609999999937e+01
8.912509380000000192e+01,8.240497999999973899e-02,7.427610999999956221e-01,-4.190328226000000456e+01,-4.866124719999999826e+01
9.120108390000000043e+01,8.533476999999978219e-02,7.488189000000033957e-01,-4.175008059000000316e+01,-4.862460819999999728e+01
9.332543010000000550e+01,8.833101000000009861e-02,7.544627999999988788e-01,-4.159871408000000059e+01,-4.859120070000000169e+01
9.549925860000000455e+01,9.139219999999959043e-02,7.596677999999883468e-01,-4.144924405999999806e+01,-4.856100529999999793e+01
9.772372210000000337e+01,9.451655999999974966e-02,7.644066000000009353e-01,-4.130173309999999987e+01,-4.853400229999999738e+01
1.000000000000000000e+02,9.770200999999989477e-02,7.686505000000067866e-01,-4.115624526999999944e+01,-4.851017259999999709e+01
