f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
6.606934479999999610e+00,8.325226389999999199e+00,2.368749370000000187e+00,-2.198825469999999882e+01,-2.588574140000000057e+01,-2.696458880000000136e+01
6.760829750000000082e+00,8.323037819999999698e+00,2.367535349999999816e+00,-2.183882290000000026e+01,-2.578017790000000176e+01,-2.678841909999999871e+01
6.918309709999999946e+00,8.320750459999999293e+00,2.366267859999999779e+00,-2.168778400000000062e+01,-2.567235649999999936e+01,-2.661138040000000160e+01
7.079457839999999891e+00,8.318359969999999493e+00,2.364944669999999860e+00,-2.153518169999999898e+01,-2.556228760000000122e+01,-2.643350519999999904e+01
7.244359600000000121e+00,8.315861820000000293e+00,2.363563399999999870e+00,-2.138106039999999908e+01,-2.544998410000000177e+01,-2.625482480000000152e+01
7.413102409999999587e+00,8.313251290000000182e+00,2.362121600000000043e+00,-2.122546459999999868e+01,-2.533546129999999863e+01,-2.607536980000000071e+01
7.585775749999999817e+00,8.310523440000000761e+00,2.360616719999999891e+00,-2.106843890000000030e+01,-2.521873649999999856e+01,-2.589517000000000024e+01
7.762471170000000420e+00,8.307673129999999517e+00,2.359046090000000095e+00,-2.091002830000000046e+01,-2.509982979999999841e+01,-2.571425410000000156e+01
7.943282349999999603e+00,8.304694989999999777e+00,2.357406909999999911e+00,-2.075027770000000160e+01,-2.497876300000000072e+01,-2.553265000000000029e+01
8.128305160000000029e+00,8.301583409999999219e+00,2.355696280000000087e+00,-2.058923220000000143e+01,-2.485556030000000050e+01,-2.535038490000000166e+01
8.317637709999999629e+00,8.298332529999999707e+00,2.353911160000000002e+00,-2.042693669999999884e+01,-2.473024769999999961e+01,-2.516748499999999922e+01
8.511380380000000301e+00,8.294936260000000061e+00,2.352048390000000211e+00,-2.026343590000000106e+01,-2.460285349999999838e+01,-2.498397560000000084e+01
8.709635900000000319e+00,8.291388209999999148e+00,2.350104669999999896e+00,-2.009877439999999993e+01,-2.447340739999999926e+01,-2.479988120000000151e+01
8.912509379999999481e+00,8.287681720000000141e+00,2.348076519999999778e+00,-1.993299670000000035e+01,-2.434194109999999966e+01,-2.461522539999999992e+01
9.120108390000000398e+00,8.283809850000000807e+00,2.345960349999999917e+00,-1.976614689999999896e+01,-2.420848790000000150e+01,-2.443003099999999961e+01
9.332543010000000194e+00,8.279765340000000862e+00,2.343752369999999807e+00,-1.959826869999999843e+01,-2.407308270000000050e+01,-2.424432009999999948e+01
9.549925860000000100e+00,8.275540599999999358e+00,2.341448639999999859e+00,-1.942940580000000139e+01,-2.393576170000000047e+01,-2.405811380000000099e+01
9.772372210000000337e+00,8.271127729999999900e+00,2.339045029999999858e+00,-1.925960110000000114e+01,-2.379656239999999912e+01,-2.387143250000000094e+01
1.000000000000000000e+01,8.266518460000000346e+00,2.336537229999999798e+00,-1.908889750000000163e+01,-2.365552380000000099e+01,-2.368429589999999862e+01
1.023292990000000025e+01,8.261704160000000741e+00,2.333920720000000060e+00,-1.891733719999999863e+01,-2.351268569999999869e+01,-2.349672290000000174e+01
1.047128550000000047e+01,8.256675810000000837e+00,2.331190780000000018e+00,-1.874496209999999863e+01,-2.336808890000000005e+01,-2.330873169999999917e+01
1.071519310000000047e+01,8.251424009999999143e+00,2.328342440000000124e+00,-1.857181380000000104e+01,-2.322177530000000090e+01,-2.312033960000000121e+01
1.096478199999999958e+01,8.245938920000000394e+00,2.325370540000000208e+00,-1.839793329999999827e+01,-2.307378750000000167e+01,-2.293156370000000166e+01
1.122018450000000023e+01,8.240210279999999443e+00,2.322269649999999963e+00,-1.822336100000000059e+01,-2.292416860000000156e+01,-2.274241990000000158e+01
1.148153620000000075e+01,8.234227360000000218e+00,2.319034080000000220e+00,-1.804813730000000049e+01,-2.277296249999999844e+01,-2.255292379999999852e+01
1.174897550000000024e+01,8.227978970000000558e+00,2.315657879999999835e+00,-1.787230179999999891e+01,-2.262021359999999959e+01,-2.236309049999999843e+01
1.202264429999999962e+01,8.221453410000000517e+00,2.312134809999999874e+00,-1.769589380000000034e+01,-2.246596650000000039e+01,-2.217293420000000026e+01
1.230268769999999989e+01,8.214638479999999632e+00,2.308458340000000053e+00,-1.751895229999999870e+01,-2.231026629999999855e+01,-2.198246869999999831e+01
1.258925409999999978e+01,8.207521429999999896e+00,2.304621619999999815e+00,-1.734151560000000103e+01,-2.215315809999999885e+01,-2.179170739999999995e+01
1.288249549999999921e+01,8.200088949999999599e+00,2.300617470000000164e+00,-1.716362189999999899e+01,-2.199468759999999889e+01,-2.160066319999999962e+01
1.318256739999999994e+01,8.192327150000000557e+00,2.296438349999999851e+00,-1.698530900000000088e+01,-2.183490000000000109e+01,-2.140934839999999895e+01
1.348962880000000020e+01,8.184221539999999351e+00,2.292076400000000014e+00,-1.680661429999999967e+01,-2.167384089999999830e+01,-2.121777489999999844e+01
1.380384259999999941e+01,8.175756990000000002e+00,2.287523329999999966e+00,-1.662757470000000026e+01,-2.151155580000000000e+01,-2.102595439999999982e+01
1.412537539999999936e+01,8.166917700000000835e+00,2.282770479999999935e+00,-1.644822729999999922e+01,-2.134808990000000151e+01,-2.083389800000000136e+01
1.445439769999999946e+01,8.157687219999999684e+00,2.277808770000000038e+00,-1.626860840000000152e+01,-2.118348860000000045e+01,-2.064161659999999898e+01
1.479108390000000028e+01,8.148048380000000535e+00,2.272628689999999896e+00,-1.608875439999999912e+01,-2.101779660000000050e+01,-2.044912079999999932e+01
1.513561250000000058e+01,8.137983260000000385e+00,2.267220249999999826e+00,-1.590870139999999999e+01,-2.085105880000000056e+01,-2.025642080000000078e+01
1.548816620000000022e+01,8.127473200000000730e+00,2.261572999999999833e+00,-1.572848529999999911e+01,-2.068331960000000080e+01,-2.006352670000000060e+01
1.584893190000000018e+01,8.116498740000000822e+00,2.255675979999999914e+00,-1.554814200000000035e+01,-2.051462319999999906e+01,-1.987044840000000079e+01
1.621810100000000077e+01,8.105039610000000394e+00,2.249517720000000054e+00,-1.536770699999999934e+01,-2.034501330000000152e+01,-1.967719530000000105e+01
1.659586910000000159e+01,8.093074700000000732e+00,2.243086190000000091e+00,-1.518721589999999999e+01,-2.017453340000000139e+01,-1.948377710000000107e+01
1.698243649999999860e+01,8.080582019999999588e+00,2.236368810000000096e+00,-1.500670449999999967e+01,-2.000322650000000024e+01,-1.929020309999999938e+01
1.737800830000000119e+01,8.067538689999999235e+00,2.229352369999999972e+00,-1.482620810000000056e+01,-1.983113529999999969e+01,-1.909648250000000047e+01
1.778279410000000027e+01,8.053920879999999727e+00,2.222023060000000161e+00,-1.464576240000000062e+01,-1.965830220000000139e+01,-1.890262440000000055e+01
1.819700860000000020e+01,8.039703839999999602e+00,2.214366430000000108e+00,-1.446540309999999963e+01,-1.948476889999999884e+01,-1.870863810000000171e+01
1.862087139999999863e+01,8.024861789999999218e+00,2.206367349999999838e+00,-1.428516579999999969e+01,-1.931057699999999855e+01,-1.851453259999999901e+01
1.905460719999999952e+01,8.009367949999999681e+00,2.198009959999999818e+00,-1.410508650000000053e+01,-1.913576760000000121e+01,-1.832031710000000047e+01
1.949844600000000128e+01,7.993194520000000303e+00,2.189277699999999882e+00,-1.392520120000000006e+01,-1.896038139999999927e+01,-1.812600060000000113e+01
1.995262310000000028e+01,7.976312590000000036e+00,2.180153219999999781e+00,-1.374554619999999971e+01,-1.878445869999999829e+01,-1.793159250000000071e+01
2.041737940000000151e+01,7.958692160000000015e+00,2.170618399999999948e+00,-1.356615779999999916e+01,-1.860803960000000146e+01,-1.773710200000000015e+01
2.089296129999999962e+01,7.940302110000000191e+00,2.160654259999999827e+00,-1.338707299999999911e+01,-1.843116360000000142e+01,-1.754253849999999915e+01
2.137962089999999904e+01,7.921110149999999628e+00,2.150240989999999908e+00,-1.320832859999999975e+01,-1.825386999999999915e+01,-1.734791159999999977e+01
2.187761619999999851e+01,7.901082810000000123e+00,2.139357869999999995e+00,-1.302996210000000055e+01,-1.807619790000000037e+01,-1.715323120000000046e+01
2.238721140000000176e+01,7.880185410000000168e+00,2.127983229999999892e+00,-1.285201110000000035e+01,-1.789818590000000142e+01,-1.695850709999999850e+01
2.290867649999999855e+01,7.858382040000000401e+00,2.116094480000000111e+00,-1.267451370000000033e+01,-1.771987259999999864e+01,-1.676374949999999941e+01
2.344228820000000013e+01,7.835635520000000298e+00,2.103667970000000054e+00,-1.249750839999999918e+01,-1.754129610000000028e+01,-1.656896890000000155e+01
2.398832919999999902e+01,7.811907380000000067e+00,2.090679049999999872e+00,-1.232103410000000032e+01,-1.736249450000000039e+01,-1.637417609999999968e+01
2.454708919999999850e+01,7.787157869999999704e+00,2.077101959999999803e+00,-1.214512999999999998e+01,-1.718350570000000133e+01,-1.617938200000000037e+01
2.511886429999999848e+01,7.761345880000000363e+00,2.062909840000000106e+00,-1.196983610000000020e+01,-1.700436729999999841e+01,-1.598459820000000065e+01
2.570395780000000130e+01,7.734429000000000443e+00,2.048074660000000158e+00,-1.179519239999999947e+01,-1.682511709999999994e+01,-1.578983640000000044e+01
2.630267990000000111e+01,7.706363409999999803e+00,2.032567180000000029e+00,-1.162123990000000084e+01,-1.664579249999999888e+01,-1.559510889999999961e+01
2.691534800000000160e+01,7.677103960000000171e+00,2.016356920000000219e+00,-1.144801969999999969e+01,-1.646643110000000121e+01,-1.540042839999999913e+01
2.754228700000000174e+01,7.646604090000000298e+00,1.999412100000000025e+00,-1.127557359999999953e+01,-1.628707040000000106e+01,-1.520580799999999932e+01
2.818382929999999931e+01,7.614815850000000275e+00,1.981699620000000106e+00,-1.110394370000000031e+01,-1.610774789999999967e+01,-1.501126149999999981e+01
2.884031500000000037e+01,7.581689869999999942e+00,1.963185009999999897e+00,-1.093317279999999947e+01,-1.592850110000000008e+01,-1.481680309999999956e+01
2.951209229999999906e+01,7.547175410000000362e+00,1.943832350000000098e+00,-1.076330420000000032e+01,-1.574936789999999931e+01,-1.462244770000000038e+01
3.019951719999999895e+01,7.511220289999999800e+00,1.923604279999999944e+00,-1.059438150000000078e+01,-1.557038610000000034e+01,-1.442821089999999984e+01
3.090295430000000110e+01,7.473770939999999641e+00,1.902461940000000018e+00,-1.042644879999999930e+01,-1.539159360000000021e+01,-1.423410870000000017e+01
3.162277660000000168e+01,7.434772390000000009e+00,1.880364879999999905e+00,-1.025955090000000069e+01,-1.521302859999999946e+01,-1.404015809999999931e+01
3.235936569999999790e+01,7.394168279999999704e+00,1.857271080000000074e+00,-1.009373279999999973e+01,-1.503472969999999975e+01,-1.384637679999999982e+01
3.311311210000000216e+01,7.351900889999999578e+00,1.833136869999999918e+00,-9.929039760000000214e+00,-1.485673560000000037e+01,-1.365278329999999940e+01
3.388441559999999697e+01,7.307911129999999922e+00,1.807916899999999938e+00,-9.765517759999999825e+00,-1.467908519999999939e+01,-1.345939689999999977e+01
3.467368499999999898e+01,7.262138580000000232e+00,1.781564099999999984e+00,-9.603212850000000245e+00,-1.450181800000000010e+01,-1.326623769999999958e+01
3.548133889999999724e+01,7.214521539999999789e+00,1.754029630000000006e+00,-9.442171439999999194e+00,-1.432497359999999986e+01,-1.307332710000000020e+01
3.630780550000000062e+01,7.164997010000000444e+00,1.725262840000000075e+00,-9.282440169999999213e+00,-1.414859210000000012e+01,-1.288068700000000000e+01
3.715352289999999869e+01,7.113500789999999796e+00,1.695211259999999998e+00,-9.124065829999999266e+00,-1.397271420000000042e+01,-1.268834060000000008e+01
3.801893960000000305e+01,7.059967470000000134e+00,1.663820529999999964e+00,-8.967095349999999243e+00,-1.379738060000000033e+01,-1.249631210000000081e+01
3.890451449999999767e+01,7.004330509999999954e+00,1.631034400000000106e+00,-8.811575689999999739e+00,-1.362263289999999927e+01,-1.230462690000000059e+01
3.981071709999999797e+01,6.946522289999999877e+00,1.596794690000000072e+00,-8.657553800000000521e+00,-1.344851279999999960e+01,-1.211331129999999945e+01
4.073802779999999757e+01,6.886474149999999739e+00,1.561041249999999936e+00,-8.505076519999999363e+00,-1.327506280000000061e+01,-1.192239299999999957e+01
4.168693830000000133e+01,6.824116479999999818e+00,1.523711980000000077e+00,-8.354190499999999631e+00,-1.310232579999999913e+01,-1.173190089999999941e+01
4.265795190000000048e+01,6.759378779999999587e+00,1.484742760000000050e+00,-8.204942150000000822e+00,-1.293034500000000087e+01,-1.154186510000000077e+01
4.365158319999999748e+01,6.692189729999999948e+00,1.444067489999999898e+00,-8.057377479999999537e+00,-1.275916439999999952e+01,-1.135231689999999993e+01
4.466835919999999760e+01,6.622477270000000082e+00,1.401618070000000049e+00,-7.911542070000000315e+00,-1.258882849999999998e+01,-1.116328910000000008e+01
4.570881899999999831e+01,6.550168720000000278e+00,1.357324380000000108e+00,-7.767480919999999678e+00,-1.241938200000000059e+01,-1.097481570000000062e+01
4.677351409999999987e+01,6.475190809999999964e+00,1.311114300000000066e+00,-7.625238369999999932e+00,-1.225087040000000016e+01,-1.078693209999999958e+01
4.786300920000000048e+01,6.397469820000000418e+00,1.262913759999999996e+00,-7.484857990000000072e+00,-1.208333960000000040e+01,-1.059967510000000068e+01
4.897788189999999986e+01,6.316931679999999716e+00,1.212646710000000017e+00,-7.346382460000000059e+00,-1.191683609999999938e+01,-1.041308289999999914e+01
5.011872340000000037e+01,6.233502050000000239e+00,1.160235160000000043e+00,-7.209853469999999653e+00,-1.175140659999999926e+01,-1.022719509999999943e+01
5.128613839999999868e+01,6.147106439999999949e+00,1.105599250000000033e+00,-7.075311580000000156e+00,-1.158709840000000035e+01,-1.004205269999999928e+01
5.248074600000000345e+01,6.057670339999999598e+00,1.048657280000000025e+00,-6.942796119999999682e+00,-1.142395920000000054e+01,-9.857698129999999281e+00
5.370317959999999857e+01,5.965119320000000336e+00,9.893257680000000498e-01,-6.812345089999999992e+00,-1.126203690000000002e+01,-9.674175090000000310e+00
5.495408739999999881e+01,5.869379130000000444e+00,9.275195090000000198e-01,-6.683994990000000413e+00,-1.110137989999999952e+01,-9.491528750000000514e+00
5.623413250000000119e+01,5.770375859999999690e+00,8.631516679999999830e-01,-6.557780759999999987e+00,-1.094203680000000034e+01,-9.309805629999999610e+00
5.754399370000000147e+01,5.668036029999999670e+00,7.961338629999999972e-01,-6.433735640000000089e+00,-1.078405629999999960e+01,-9.129053499999999488e+00
5.888436550000000125e+01,5.562286740000000229e+00,7.263762649999999654e-01,-6.311891049999999836e+00,-1.062748739999999970e+01,-8.949321449999999345e+00
6.025595859999999959e+01,5.453055779999999686e+00,6.537877069999999957e-01,-6.192276490000000244e+00,-1.047237900000000010e+01,-8.770659759999999139e+00
6.165950019999999654e+01,5.340271730000000439e+00,5.782758099999999457e-01,-6.074919440000000392e+00,-1.031878009999999968e+01,-8.593119879999999711e+00
6.309573439999999778e+01,5.223864159999999757e+00,4.997471099999999944e-01,-5.959845249999999872e+00,-1.016673959999999965e+01,-8.416754320000000789e+00
6.456542290000000150e+01,5.103763680000000136e+00,4.181072109999999786e-01,-5.847077050000000220e+00,-1.001630609999999955e+01,-8.241616640000000160e+00
6.606934479999999610e+01,4.979902100000000331e+00,3.332609309999999825e-01,-5.736635670000000076e+00,-9.867528039999999834e+00,-8.067761289999999974e+00
6.760829750000000615e+01,4.852212540000000018e+00,2.451124739999999969e-01,-5.628539550000000169e+00,-9.720453519999999514e+00,-7.895243579999999817e+00
6.918309709999999768e+01,4.720629549999999952e+00,1.535656039999999944e-01,-5.522804630000000436e+00,-9.575130039999999454e+00,-7.724119510000000410e+00
7.079457840000000601e+01,4.585089260000000166e+00,5.852383109999999972e-02,-5.419444379999999839e+00,-9.431604529999999542e+00,-7.554445710000000425e+00
7.244359599999999944e+01,4.445529450000000438e+00,-4.010939389999999827e-02,-5.318469630000000059e+00,-9.289923240000000249e+00,-7.386279299999999992e+00
7.413102410000000475e+01,4.301889659999999616e+00,-1.424304760000000003e-01,-5.219888619999999868e+00,-9.150131529999999458e+00,-7.219677729999999904e+00
7.585775750000000528e+01,4.154111359999999920e+00,-2.485354670000000099e-01,-5.123706890000000236e+00,-9.012273829999999819e+00,-7.054698690000000383e+00
7.762471170000000598e+01,4.002137949999999833e+00,-3.585198470000000026e-01,-5.029927299999999768e+00,-8.876393459999999180e+00,-6.891399919999999568e+00
7.943282349999999781e+01,3.845914969999999933e+00,-4.724783009999999894e-01,-4.938549990000000278e+00,-8.742532510000000201e+00,-6.729839069999999701e+00
8.128305159999999319e+01,3.685390099999999780e+00,-5.905044990000000160e-01,-4.849572389999999622e+00,-8.610731729999999473e+00,-6.570073569999999918e+00
8.317637709999999629e+01,3.520513289999999795e+00,-7.126908640000000350e-01,-4.762989209999999751e+00,-8.481030369999999152e+00,-6.412160410000000255e+00
8.511380379999999946e+01,3.351236829999999944e+00,-8.391283430000000543e-01,-4.678792460000000375e+00,-8.353466040000000703e+00,-6.256156009999999768e+00
8.709635900000000674e+01,3.177515399999999879e+00,-9.699061810000000339e-01,-4.596971500000000432e+00,-8.228074610000000177e+00,-6.102116020000000418e+00
8.912509380000000192e+01,2.999306189999999983e+00,-1.105111699999999919e+00,-4.517513039999999869e+00,-8.104890060000000673e+00,-5.950095169999999989e+00
9.120108390000000043e+01,2.816568880000000163e+00,-1.244830059999999960e+00,-4.440401210000000098e+00,-7.983944359999999740e+00,-5.800147080000000344e+00
9.332543010000000550e+01,2.629265750000000068e+00,-1.389144079999999892e+00,-4.365617620000000088e+00,-7.865267339999999940e+00,-5.652324039999999883e+00
9.549925860000000455e+01,2.437361679999999975e+00,-1.538133989999999951e+00,-4.293141430000000369e+00,-7.748886599999999625e+00,-5.506676920000000308e+00
9.772372210000000337e+01,2.240824190000000105e+00,-1.691877279999999928e+00,-4.222949390000000136e+00,-7.634827350000000123e+00,-5.363254890000000330e+00
1.000000000000000000e+02,2.039623440000000176e+00,-1.850448480000000062e+00,-4.155016009999999760e+00,-7.523112359999999832e+00,-5.222105339999999707e+00
